manufacturer,model,tsn,year,fuel_type,federal_state,new_registration
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Sachsen-Anhalt,0
PSA AUTOMOBILES (F),2008,ACM,2020,E,Sachsen-Anhalt,18
PSA AUTOMOBILES (F),208,ACH,2020,E,Sachsen-Anhalt,41
RENAULT (F),TWINGO,BNZ,2020,E,Sachsen-Anhalt,60
RENAULT (F),ZOE,AZX,2020,E,Sachsen-Anhalt,3
RENAULT (F),ZOE,BIA,2020,E,Sachsen-Anhalt,17
RENAULT (F),ZOE,BMT,2020,E,Sachsen-Anhalt,253
SEAT (E),MII,APB,2020,E,Sachsen-Anhalt,23
SKODA (CZ),CITIGO,AUN,2020,E,Sachsen-Anhalt,122
TESLA (USA),Model S,AAL,2020,E,Sachsen-Anhalt,0
TESLA (USA),Model S,AAT,2020,E,Sachsen-Anhalt,3
TESLA (USA),Model S,AAV,2020,E,Sachsen-Anhalt,1
TESLA (USA),Model S,AAX,2020,E,Sachsen-Anhalt,5
TESLA (USA),Model X,AAP,2020,E,Sachsen-Anhalt,0
TESLA (USA),Model X,AAU,2020,E,Sachsen-Anhalt,3
TESLA (USA),Model X,AAW,2020,E,Sachsen-Anhalt,0
TESLA (USA),Model X,AAY,2020,E,Sachsen-Anhalt,9
TESLA (USA),Model 3,AAQ,2020,E,Sachsen-Anhalt,23
TESLA (USA),Model 3,AAR,2020,E,Sachsen-Anhalt,94
TESLA (USA),Model 3,AAS,2020,E,Sachsen-Anhalt,22
TESLA (USA),Model 3,AAZ,2020,E,Sachsen-Anhalt,20
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Sachsen-Anhalt,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Sachsen-Anhalt,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Sachsen-Anhalt,2
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Sachsen-Anhalt,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Sachsen-Anhalt,140
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Sachsen-Anhalt,2
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Sachsen-Anhalt,182
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Sachsen-Anhalt,21
VOLKSWAGEN (D),UP!,BKY,2020,E,Sachsen-Anhalt,1
VOLKSWAGEN (D),UP!,CKJ,2020,E,Sachsen-Anhalt,155
VOLVO (S),Polestar 2,BRO,2020,E,Sachsen-Anhalt,7
VOLVO (S),XC40,BTE,2020,E,Sachsen-Anhalt,0
AUDI (D),e-tron S,BVM,2020,E,Schleswig-Holstein,0
AUDI (D),e-tron S Sportback,BVN,2020,E,Schleswig-Holstein,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Schleswig-Holstein,15
AUDI (D),e-tron Sportback 55,BSN,2020,E,Schleswig-Holstein,11
AUDI (D),e-tron 50,BSK,2020,E,Schleswig-Holstein,35
AUDI (D),e-tron 55,BSL,2020,E,Schleswig-Holstein,25
AUDI (D),Audi e-tron,BPG,2020,E,Schleswig-Holstein,16
BMW,iX3,DAQ,2020,E,Schleswig-Holstein,0
BMW,"i3s,i3",BSI,2020,E,Schleswig-Holstein,247
BMW,Cooper SE,CYC,2020,E,Schleswig-Holstein,133
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Schleswig-Holstein,1
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Schleswig-Holstein,2
DAIMLER (D),eVito Tourer,AAI,2020,E,Schleswig-Holstein,0
DAIMLER (D),eVito Tourer,AAJ,2020,E,Schleswig-Holstein,4
DAIMLER (D),eVito Tourer,IAU,2020,E,Schleswig-Holstein,1
DAIMLER (D),EQ forfour,ADK,2020,E,Schleswig-Holstein,207
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Schleswig-Holstein,173
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Schleswig-Holstein,271
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Schleswig-Holstein,0
DAIMLER (D),EQA 250,BBR,2020,E,Schleswig-Holstein,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Schleswig-Holstein,74
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Schleswig-Holstein,3
DAIMLER (D),EQV,ASK,2020,E,Schleswig-Holstein,27
DAIMLER (D),EQV,ASL,2020,E,Schleswig-Holstein,2
E.GO,e.GO Life First Edition,AAB,2020,E,Schleswig-Holstein,8
FCA (I),500,AVN,2020,E,Schleswig-Holstein,53
FORD (D),Mustang Mach-E,BUN,2020,E,Schleswig-Holstein,0
FORD (D),Mustang Mach-E,BUO,2020,E,Schleswig-Holstein,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Schleswig-Holstein,46
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Schleswig-Holstein,403
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Schleswig-Holstein,98
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Schleswig-Holstein,95
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Schleswig-Holstein,246
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Schleswig-Holstein,57
JIANGLING (RC),U5,AAD,2020,E,Schleswig-Holstein,5
KIA MOTOR (ROK),NIRO,AIB,2020,E,Schleswig-Holstein,171
KIA MOTOR (ROK),NIRO,AIC,2020,E,Schleswig-Holstein,2
KIA MOTOR (ROK),SOUL,AIH,2020,E,Schleswig-Holstein,76
KIA MOTOR (ROK),SOUL,AII,2020,E,Schleswig-Holstein,6
MAZDA (J),MAZDA MX-30,AII,2020,E,Schleswig-Holstein,131
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Schleswig-Holstein,78
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Schleswig-Holstein,20
OPEL,Ampera-e,AGT,2020,E,Schleswig-Holstein,5
PEUGEOT (F),iOn,AOG,2020,E,Schleswig-Holstein,1
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Schleswig-Holstein,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Schleswig-Holstein,5
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Schleswig-Holstein,26
PORSCHE,Taycan 4S,ALZ,2020,E,Schleswig-Holstein,22
PORSCHE,Taycan 4S,AMA,2020,E,Schleswig-Holstein,4
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Schleswig-Holstein,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Schleswig-Holstein,183
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Schleswig-Holstein,1
PSA AUTOMOBILES (F),2008,ACM,2020,E,Schleswig-Holstein,55
PSA AUTOMOBILES (F),208,ACH,2020,E,Schleswig-Holstein,110
RENAULT (F),TWINGO,BNZ,2020,E,Schleswig-Holstein,66
RENAULT (F),ZOE,AZX,2020,E,Schleswig-Holstein,6
RENAULT (F),ZOE,BIA,2020,E,Schleswig-Holstein,7
RENAULT (F),ZOE,BMT,2020,E,Schleswig-Holstein,1611
SEAT (E),MII,APB,2020,E,Schleswig-Holstein,66
SKODA (CZ),CITIGO,AUN,2020,E,Schleswig-Holstein,176
TESLA (USA),Model S,AAL,2020,E,Schleswig-Holstein,1
TESLA (USA),Model S,AAT,2020,E,Schleswig-Holstein,6
TESLA (USA),Model S,AAV,2020,E,Schleswig-Holstein,3
TESLA (USA),Model S,AAX,2020,E,Schleswig-Holstein,16
TESLA (USA),Model X,AAP,2020,E,Schleswig-Holstein,0
TESLA (USA),Model X,AAU,2020,E,Schleswig-Holstein,4
TESLA (USA),Model X,AAW,2020,E,Schleswig-Holstein,1
TESLA (USA),Model X,AAY,2020,E,Schleswig-Holstein,15
TESLA (USA),Model 3,AAQ,2020,E,Schleswig-Holstein,120
TESLA (USA),Model 3,AAR,2020,E,Schleswig-Holstein,331
TESLA (USA),Model 3,AAS,2020,E,Schleswig-Holstein,85
TESLA (USA),Model 3,AAZ,2020,E,Schleswig-Holstein,83
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Schleswig-Holstein,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Schleswig-Holstein,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Schleswig-Holstein,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Schleswig-Holstein,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Schleswig-Holstein,649
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Schleswig-Holstein,0
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Schleswig-Holstein,329
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Schleswig-Holstein,14
VOLKSWAGEN (D),UP!,BKY,2020,E,Schleswig-Holstein,1
VOLKSWAGEN (D),UP!,CKJ,2020,E,Schleswig-Holstein,733
VOLVO (S),Polestar 2,BRO,2020,E,Schleswig-Holstein,55
VOLVO (S),XC40,BTE,2020,E,Schleswig-Holstein,2
AUDI (D),e-tron S,BVM,2020,E,Thüringen,0
AUDI (D),e-tron S Sportback,BVN,2020,E,Thüringen,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,Thüringen,8
AUDI (D),e-tron Sportback 55,BSN,2020,E,Thüringen,16
AUDI (D),e-tron 50,BSK,2020,E,Thüringen,45
AUDI (D),e-tron 55,BSL,2020,E,Thüringen,15
AUDI (D),Audi e-tron,BPG,2020,E,Thüringen,13
BMW,iX3,DAQ,2020,E,Thüringen,0
BMW,"i3s,i3",BSI,2020,E,Thüringen,80
BMW,Cooper SE,CYC,2020,E,Thüringen,21
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,Thüringen,4
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,Thüringen,3
DAIMLER (D),eVito Tourer,AAI,2020,E,Thüringen,0
DAIMLER (D),eVito Tourer,AAJ,2020,E,Thüringen,1
DAIMLER (D),eVito Tourer,IAU,2020,E,Thüringen,3
DAIMLER (D),EQ forfour,ADK,2020,E,Thüringen,76
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,Thüringen,62
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,Thüringen,120
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,Thüringen,0
DAIMLER (D),EQA 250,BBR,2020,E,Thüringen,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,Thüringen,34
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,Thüringen,3
DAIMLER (D),EQV,ASK,2020,E,Thüringen,6
DAIMLER (D),EQV,ASL,2020,E,Thüringen,1
E.GO,e.GO Life First Edition,AAB,2020,E,Thüringen,2
FCA (I),500,AVN,2020,E,Thüringen,2
FORD (D),Mustang Mach-E,BUN,2020,E,Thüringen,0
FORD (D),Mustang Mach-E,BUO,2020,E,Thüringen,0
HONDA MOTOR (J),Honda e,AEW,2020,E,Thüringen,23
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,Thüringen,128
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,Thüringen,37
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,Thüringen,65
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,Thüringen,52
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,Thüringen,6
JIANGLING (RC),U5,AAD,2020,E,Thüringen,2
KIA MOTOR (ROK),NIRO,AIB,2020,E,Thüringen,50
KIA MOTOR (ROK),NIRO,AIC,2020,E,Thüringen,3
KIA MOTOR (ROK),SOUL,AIH,2020,E,Thüringen,43
KIA MOTOR (ROK),SOUL,AII,2020,E,Thüringen,1
MAZDA (J),MAZDA MX-30,AII,2020,E,Thüringen,66
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,Thüringen,46
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,Thüringen,5
OPEL,Ampera-e,AGT,2020,E,Thüringen,18
PEUGEOT (F),iOn,AOG,2020,E,Thüringen,3
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,Thüringen,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,Thüringen,7
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,Thüringen,3
PORSCHE,Taycan 4S,ALZ,2020,E,Thüringen,16
PORSCHE,Taycan 4S,AMA,2020,E,Thüringen,0
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,Thüringen,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,Thüringen,144
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,Thüringen,0
PSA AUTOMOBILES (F),2008,ACM,2020,E,Thüringen,10
PSA AUTOMOBILES (F),208,ACH,2020,E,Thüringen,32
RENAULT (F),TWINGO,BNZ,2020,E,Thüringen,19
RENAULT (F),ZOE,AZX,2020,E,Thüringen,1
RENAULT (F),ZOE,BIA,2020,E,Thüringen,4
RENAULT (F),ZOE,BMT,2020,E,Thüringen,319
SEAT (E),MII,APB,2020,E,Thüringen,34
SKODA (CZ),CITIGO,AUN,2020,E,Thüringen,143
TESLA (USA),Model S,AAL,2020,E,Thüringen,0
TESLA (USA),Model S,AAT,2020,E,Thüringen,2
TESLA (USA),Model S,AAV,2020,E,Thüringen,0
TESLA (USA),Model S,AAX,2020,E,Thüringen,4
TESLA (USA),Model X,AAP,2020,E,Thüringen,0
TESLA (USA),Model X,AAU,2020,E,Thüringen,0
TESLA (USA),Model X,AAW,2020,E,Thüringen,0
TESLA (USA),Model X,AAY,2020,E,Thüringen,5
TESLA (USA),Model 3,AAQ,2020,E,Thüringen,32
TESLA (USA),Model 3,AAR,2020,E,Thüringen,99
TESLA (USA),Model 3,AAS,2020,E,Thüringen,23
TESLA (USA),Model 3,AAZ,2020,E,Thüringen,25
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,Thüringen,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,Thüringen,1
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,Thüringen,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,Thüringen,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,Thüringen,144
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,Thüringen,4
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,Thüringen,224
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,Thüringen,20
VOLKSWAGEN (D),UP!,BKY,2020,E,Thüringen,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,Thüringen,176
VOLVO (S),Polestar 2,BRO,2020,E,Thüringen,6
VOLVO (S),XC40,BTE,2020,E,Thüringen,2
AUDI (D),e-tron S,BVM,2020,E,special,0
AUDI (D),e-tron S Sportback,BVN,2020,E,special,0
AUDI (D),e-tron Sportback 50,BSM,2020,E,special,1
AUDI (D),e-tron Sportback 55,BSN,2020,E,special,6
AUDI (D),e-tron 50,BSK,2020,E,special,1
AUDI (D),e-tron 55,BSL,2020,E,special,16
AUDI (D),Audi e-tron,BPG,2020,E,special,0
BMW,iX3,DAQ,2020,E,special,0
BMW,"i3s,i3",BSI,2020,E,special,0
BMW,Cooper SE,CYC,2020,E,special,0
CITROEN (F),"C-ZERO,C-Zero",AJT,2020,E,special,0
CITROEN (F),JUMPY SPACETOURER,BBW,2020,E,special,0
DAIMLER (D),eVito Tourer,AAI,2020,E,special,100
DAIMLER (D),eVito Tourer,AAJ,2020,E,special,0
DAIMLER (D),eVito Tourer,IAU,2020,E,special,0
DAIMLER (D),EQ forfour,ADK,2020,E,special,6
DAIMLER (D),EQ fortwo cabrio,ADM,2020,E,special,0
DAIMLER (D),EQ fortwo coupe,ADL,2020,E,special,1
DAIMLER (D),EQ fortwo coupe,HSF,2020,E,special,0
DAIMLER (D),EQA 250,BBR,2020,E,special,0
DAIMLER (D),EQC 400 4MATIC,AKA,2020,E,special,2
DAIMLER (D),EQC 400 4MATIC,HXW,2020,E,special,0
DAIMLER (D),EQV,ASK,2020,E,special,0
DAIMLER (D),EQV,ASL,2020,E,special,0
E.GO,e.GO Life First Edition,AAB,2020,E,special,0
FCA (I),500,AVN,2020,E,special,0
FORD (D),Mustang Mach-E,BUN,2020,E,special,0
FORD (D),Mustang Mach-E,BUO,2020,E,special,0
HONDA MOTOR (J),Honda e,AEW,2020,E,special,0
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2020,E,special,0
HYUNDAI MOTOR (ROK),IONIQ,AHL,2020,E,special,0
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2020,E,special,0
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2020,E,special,0
JAGUAR LAND ROVER (GB),Jaguar I-PACE,AHX,2020,E,special,1
JIANGLING (RC),U5,AAD,2020,E,special,0
KIA MOTOR (ROK),NIRO,AIB,2020,E,special,1
KIA MOTOR (ROK),NIRO,AIC,2020,E,special,0
KIA MOTOR (ROK),SOUL,AIH,2020,E,special,0
KIA MOTOR (ROK),SOUL,AII,2020,E,special,0
MAZDA (J),MAZDA MX-30,AII,2020,E,special,0
NISSAN (CH),"Nissan Leaf 40kWh,Nissan",ALE,2020,E,special,0
NISSAN (CH),NISSAN e-NV200,AIA,2020,E,special,0
OPEL,Ampera-e,AGT,2020,E,special,5
PEUGEOT (F),iOn,AOG,2020,E,special,0
PEUGEOT (F),EXPERT Traveller,BBY,2020,E,special,0
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2020,E,special,0
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2020,E,special,1
PORSCHE,Taycan 4S,ALZ,2020,E,special,0
PORSCHE,Taycan 4S,AMA,2020,E,special,0
PSA AUTOMOBILES (F),e-C4,ACW,2020,E,special,0
PSA AUTOMOBILES (F),CORSA,ABX,2020,E,special,0
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2020,E,special,0
PSA AUTOMOBILES (F),2008,ACM,2020,E,special,2
PSA AUTOMOBILES (F),208,ACH,2020,E,special,0
RENAULT (F),TWINGO,BNZ,2020,E,special,0
RENAULT (F),ZOE,AZX,2020,E,special,0
RENAULT (F),ZOE,BIA,2020,E,special,0
RENAULT (F),ZOE,BMT,2020,E,special,0
SEAT (E),MII,APB,2020,E,special,0
SKODA (CZ),CITIGO,AUN,2020,E,special,1
TESLA (USA),Model S,AAL,2020,E,special,0
TESLA (USA),Model S,AAT,2020,E,special,0
TESLA (USA),Model S,AAV,2020,E,special,0
TESLA (USA),Model S,AAX,2020,E,special,1
TESLA (USA),Model X,AAP,2020,E,special,0
TESLA (USA),Model X,AAU,2020,E,special,0
TESLA (USA),Model X,AAW,2020,E,special,0
TESLA (USA),Model X,AAY,2020,E,special,0
TESLA (USA),Model 3,AAQ,2020,E,special,9
TESLA (USA),Model 3,AAR,2020,E,special,4
TESLA (USA),Model 3,AAS,2020,E,special,0
TESLA (USA),Model 3,AAZ,2020,E,special,0
TOYOTA EUROPE (B),LEXUS UX300E,APE,2020,E,special,0
VOLKSWAGEN (D),ABT e-Caddy,CMD,2020,E,special,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2020,E,special,0
VOLKSWAGEN (D),CRAFTER,CGD,2020,E,special,0
VOLKSWAGEN (D),GOLF,CBP,2020,E,special,1
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2020,E,special,0
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2020,E,special,1
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2020,E,special,0
VOLKSWAGEN (D),UP!,BKY,2020,E,special,0
VOLKSWAGEN (D),UP!,CKJ,2020,E,special,0
VOLVO (S),Polestar 2,BRO,2020,E,special,1
VOLVO (S),XC40,BTE,2020,E,special,0
