manufacturer,model,tsn,year,fuel_type,federal_state,new_registration
TESLA (USA),Model 3,AAS,2021,E,Hamburg,153
TESLA (USA),Model 3,AAZ,2021,E,Hamburg,67
TOYOTA EUROPE (B),LEXUS UX300E,APE,2021,E,Hamburg,1
TOYOTA EUROPE (B),Proace,APK,2021,E,Hamburg,1
VOLKSWAGEN (D),ABT e-Caddy,CMD,2021,E,Hamburg,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Hamburg,0
VOLKSWAGEN (D),GOLF,CBP,2021,E,Hamburg,43
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Hamburg,73
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Hamburg,82
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Hamburg,200
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Hamburg,66
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Hamburg,2
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Hamburg,258
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Hamburg,11
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Hamburg,16
VOLKSWAGEN (D),UP!,CKJ,2021,E,Hamburg,369
VOLVO (S),Polestar 2,BRO,2021,E,Hamburg,144
VOLVO (S),XC40,BUN,2021,E,Hamburg,0
VOLVO (S),"XC40,C40",BTE,2021,E,Hamburg,20
AUDI (D),e-tron GT,BZL,2021,E,Hessen,68
AUDI (D),e-tron S,BVM,2021,E,Hessen,17
AUDI (D),e-tron S Sportback,BVN,2021,E,Hessen,34
AUDI (D),e-tron Sportback 50,BSM,2021,E,Hessen,107
AUDI (D),e-tron Sportback 55,BSN,2021,E,Hessen,97
AUDI (D),e-tron 50,BSK,2021,E,Hessen,175
AUDI (D),e-tron 55,BSL,2021,E,Hessen,149
AUDI (D),Audi e-tron,BPG,2021,E,Hessen,1
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Hessen,24
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Hessen,24
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Hessen,31
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Hessen,61
AUDI (D),Q4 40 e-tron,BZK,2021,E,Hessen,111
AUDI (D),Q4 50 e-tron,BZV,2021,E,Hessen,66
AUDI (D),RS e-tron GT,BZM,2021,E,Hessen,50
BMW,iX xDrive40,DGW,2021,E,Hessen,52
BMW,iX xDrive50,DGV,2021,E,Hessen,9
BMW,iX3,DAQ,2021,E,Hessen,224
BMW,"i3s,i3",BSI,2021,E,Hessen,1034
BMW,i4 eDrive40,DGZ,2021,E,Hessen,1
BMW,i4 M50,DHA,2021,E,Hessen,0
BMW,Cooper SE,CYC,2021,E,Hessen,768
CITROEN (F),"JUMPY, SPACETOURER,JUMPY",BBW,2021,E,Hessen,42
DACIA (RO),SPRING,AFG,2021,E,Hessen,383
DAIMLER (D),eVito Tourer,AAI,2021,E,Hessen,5
DAIMLER (D),eVito Tourer,AAJ,2021,E,Hessen,59
DAIMLER (D),EQ forfour,ADK,2021,E,Hessen,338
DAIMLER (D),EQ fortwo cabrio,ADM,2021,E,Hessen,401
DAIMLER (D),EQ fortwo coupe,ADL,2021,E,Hessen,885
DAIMLER (D),EQA 250,BBR,2021,E,Hessen,672
DAIMLER (D),EQA 300 4MATIC,AXX,2021,E,Hessen,10
DAIMLER (D),EQA 350 4MATIC,AXW,2021,E,Hessen,12
DAIMLER (D),EQB 300 4MATIC,BDI,2021,E,Hessen,10
DAIMLER (D),EQB 350 4MATIC,BDH,2021,E,Hessen,0
DAIMLER (D),EQC 400 4MATIC,AKA,2021,E,Hessen,1032
DAIMLER (D),"EQS 450 4MATIC,EQS 580 4M",AXY,2021,E,Hessen,29
DAIMLER (D),"EQS 450+,EQS 350",AXZ,2021,E,Hessen,6
DAIMLER (D),EQV,ASK,2021,E,Hessen,617
DAIMLER (D),EQV,ASL,2021,E,Hessen,42
FCA (I),500,AVN,2021,E,Hessen,2772
FORD (D),Mustang Mach-E,BUN,2021,E,Hessen,0
FORD (D),Mustang Mach-E,BUO,2021,E,Hessen,2
FORD (D),Mustang Mach-E,BVE,2021,E,Hessen,112
FORD (D),Mustang Mach-E,BVF,2021,E,Hessen,86
FORD (D),Mustang Mach-E,BVQ,2021,E,Hessen,9
HONDA MOTOR (J),Honda e,AEW,2021,E,Hessen,95
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2021,E,Hessen,1047
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFI,2021,E,Hessen,442
HYUNDAI MOTOR (ROK),IONIQ,AHL,2021,E,Hessen,224
HYUNDAI MOTOR (ROK),IONIQ5,AJX,2021,E,Hessen,222
HYUNDAI MOTOR (ROK),IONIQ5,AJY,2021,E,Hessen,2
HYUNDAI MOTOR (ROK),IONIQ5,AJZ,2021,E,Hessen,307
HYUNDAI MOTOR (ROK),IONIQ5,AKA,2021,E,Hessen,93
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2021,E,Hessen,8
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2021,E,Hessen,382
JAGUAR LAND ROVER (UK),Jaguar I-PACE,AHX,2021,E,Hessen,92
JIANGLING (RC),U5,AAD,2021,E,Hessen,36
KIA (ROK),EV6,AAZ,2021,E,Hessen,12
KIA (ROK),EV6,ABA,2021,E,Hessen,59
KIA (ROK),EV6,ABC,2021,E,Hessen,45
KIA (ROK),NIRO,AAK,2021,E,Hessen,115
KIA (ROK),NIRO,AAL,2021,E,Hessen,7
KIA (ROK),NIRO,AIB,2021,E,Hessen,400
KIA (ROK),NIRO,AIC,2021,E,Hessen,24
KIA (ROK),SOUL,AAA,2021,E,Hessen,17
KIA (ROK),SOUL,AAB,2021,E,Hessen,17
KIA (ROK),SOUL,AIH,2021,E,Hessen,184
KIA (ROK),SOUL,AII,2021,E,Hessen,12
MAZDA (J),MAZDA MX-30,AII,2021,E,Hessen,252
NEXT.E.GO,e.GO Life,AAA,2021,E,Hessen,8
NISSAN (CH),"Nissan Leaf 62kWh,Nissan",ALE,2021,E,Hessen,129
NISSAN (CH),NISSAN e-NV200,AIA,2021,E,Hessen,4
NISSAN AUTOMOTIVE (F),"Nissan Leaf 62kWh,Nissan",AAJ,2021,E,Hessen,221
NISSAN AUTOMOTIVE (F),NISSAN e-NV200,AAO,2021,E,Hessen,1
OPEL,Ampera-e,AGT,2021,E,Hessen,0
OPEL,Combo-e Life,AMK,2021,E,Hessen,32
PEUGEOT (F),"EXPERT, Traveller,EXPERT",BBY,2021,E,Hessen,14
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2021,E,Hessen,91
POLESTAR (S),Polestar 2,AAA,2021,E,Hessen,78
POLESTAR (S),Polestar 2,AAB,2021,E,Hessen,213
PORSCHE,Taycan,ANJ,2021,E,Hessen,121
PORSCHE,"Taycan Turbo S,Taycan Tur",ANH,2021,E,Hessen,18
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2021,E,Hessen,35
PORSCHE,Taycan 4S,ALZ,2021,E,Hessen,80
PORSCHE,Taycan 4S,AMA,2021,E,Hessen,10
PORSCHE,"Taycan 4S,Taycan 4",ANI,2021,E,Hessen,72
PSA AUTOMOBILES (F),e-BERLINGO,AEE,2021,E,Hessen,23
PSA AUTOMOBILES (F),e-C4,ACW,2021,E,Hessen,187
PSA AUTOMOBILES (F),e-RIFTER,AED,2021,E,Hessen,7
PSA AUTOMOBILES (F),CORSA,ABX,2021,E,Hessen,1399
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2021,E,Hessen,33
PSA AUTOMOBILES (F),"MOKKA,MOKKA",ADD,2021,E,Hessen,1044
PSA AUTOMOBILES (F),2008,ACM,2021,E,Hessen,358
PSA AUTOMOBILES (F),208,ACH,2021,E,Hessen,903
RENAULT (F),TWINGO,BNZ,2021,E,Hessen,575
RENAULT (F),ZOE,BIA,2021,E,Hessen,2
RENAULT (F),ZOE,BMT,2021,E,Hessen,2379
SAIC (RC),MG Marvel R Electric,AAC,2021,E,Hessen,0
SAIC (RC),MG Marvel R Electric,AAD,2021,E,Hessen,0
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAA,2021,E,Hessen,95
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAF,2021,E,Hessen,1
SEAT (E),BORN,ARM,2021,E,Hessen,144
SEAT (E),MII,APB,2021,E,Hessen,220
SKODA (CZ),CITIGO,AUN,2021,E,Hessen,223
SKODA (CZ),ENYAQ 50,AWQ,2021,E,Hessen,17
SKODA (CZ),ENYAQ 60,AWR,2021,E,Hessen,263
SKODA (CZ),ENYAQ 80,AWS,2021,E,Hessen,774
SKODA (CZ),ENYAQ 80X,AWT,2021,E,Hessen,26
TESLA (USA),Model X,AAU,2021,E,Hessen,4
TESLA (USA),Model X,AAY,2021,E,Hessen,4
TESLA (USA),Model Y,ABD,2021,E,Hessen,428
TESLA (USA),Model 3,AAQ,2021,E,Hessen,971
TESLA (USA),Model 3,AAR,2021,E,Hessen,1277
TESLA (USA),Model 3,AAS,2021,E,Hessen,572
TESLA (USA),Model 3,AAZ,2021,E,Hessen,204
TOYOTA EUROPE (B),LEXUS UX300E,APE,2021,E,Hessen,3
TOYOTA EUROPE (B),Proace,APK,2021,E,Hessen,8
VOLKSWAGEN (D),ABT e-Caddy,CMD,2021,E,Hessen,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Hessen,0
VOLKSWAGEN (D),GOLF,CBP,2021,E,Hessen,63
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Hessen,288
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Hessen,435
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Hessen,1469
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Hessen,347
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Hessen,40
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Hessen,635
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Hessen,71
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Hessen,68
VOLKSWAGEN (D),UP!,CKJ,2021,E,Hessen,1977
VOLVO (S),Polestar 2,BRO,2021,E,Hessen,135
VOLVO (S),XC40,BUN,2021,E,Hessen,0
VOLVO (S),"XC40,C40",BTE,2021,E,Hessen,42
AUDI (D),e-tron GT,BZL,2021,E,Mecklenburg-Vorpommern,11
AUDI (D),e-tron S,BVM,2021,E,Mecklenburg-Vorpommern,2
AUDI (D),e-tron S Sportback,BVN,2021,E,Mecklenburg-Vorpommern,3
AUDI (D),e-tron Sportback 50,BSM,2021,E,Mecklenburg-Vorpommern,5
AUDI (D),e-tron Sportback 55,BSN,2021,E,Mecklenburg-Vorpommern,8
AUDI (D),e-tron 50,BSK,2021,E,Mecklenburg-Vorpommern,12
AUDI (D),e-tron 55,BSL,2021,E,Mecklenburg-Vorpommern,10
AUDI (D),Audi e-tron,BPG,2021,E,Mecklenburg-Vorpommern,0
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Mecklenburg-Vorpommern,3
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Mecklenburg-Vorpommern,5
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Mecklenburg-Vorpommern,5
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Mecklenburg-Vorpommern,5
AUDI (D),Q4 40 e-tron,BZK,2021,E,Mecklenburg-Vorpommern,12
AUDI (D),Q4 50 e-tron,BZV,2021,E,Mecklenburg-Vorpommern,11
AUDI (D),RS e-tron GT,BZM,2021,E,Mecklenburg-Vorpommern,1
BMW,iX xDrive40,DGW,2021,E,Mecklenburg-Vorpommern,4
BMW,iX xDrive50,DGV,2021,E,Mecklenburg-Vorpommern,2
BMW,iX3,DAQ,2021,E,Mecklenburg-Vorpommern,15
BMW,"i3s,i3",BSI,2021,E,Mecklenburg-Vorpommern,52
BMW,i4 eDrive40,DGZ,2021,E,Mecklenburg-Vorpommern,0
BMW,i4 M50,DHA,2021,E,Mecklenburg-Vorpommern,0
BMW,Cooper SE,CYC,2021,E,Mecklenburg-Vorpommern,46
CITROEN (F),"JUMPY, SPACETOURER,JUMPY",BBW,2021,E,Mecklenburg-Vorpommern,4
DACIA (RO),SPRING,AFG,2021,E,Mecklenburg-Vorpommern,31
DAIMLER (D),eVito Tourer,AAI,2021,E,Mecklenburg-Vorpommern,0
DAIMLER (D),eVito Tourer,AAJ,2021,E,Mecklenburg-Vorpommern,5
DAIMLER (D),EQ forfour,ADK,2021,E,Mecklenburg-Vorpommern,43
DAIMLER (D),EQ fortwo cabrio,ADM,2021,E,Mecklenburg-Vorpommern,36
DAIMLER (D),EQ fortwo coupe,ADL,2021,E,Mecklenburg-Vorpommern,96
DAIMLER (D),EQA 250,BBR,2021,E,Mecklenburg-Vorpommern,48
DAIMLER (D),EQA 300 4MATIC,AXX,2021,E,Mecklenburg-Vorpommern,2
DAIMLER (D),EQA 350 4MATIC,AXW,2021,E,Mecklenburg-Vorpommern,0
DAIMLER (D),EQB 300 4MATIC,BDI,2021,E,Mecklenburg-Vorpommern,2
DAIMLER (D),EQB 350 4MATIC,BDH,2021,E,Mecklenburg-Vorpommern,0
DAIMLER (D),EQC 400 4MATIC,AKA,2021,E,Mecklenburg-Vorpommern,15
DAIMLER (D),"EQS 450 4MATIC,EQS 580 4M",AXY,2021,E,Mecklenburg-Vorpommern,3
DAIMLER (D),"EQS 450+,EQS 350",AXZ,2021,E,Mecklenburg-Vorpommern,0
DAIMLER (D),EQV,ASK,2021,E,Mecklenburg-Vorpommern,7
DAIMLER (D),EQV,ASL,2021,E,Mecklenburg-Vorpommern,1
FCA (I),500,AVN,2021,E,Mecklenburg-Vorpommern,47
FORD (D),Mustang Mach-E,BUN,2021,E,Mecklenburg-Vorpommern,0
FORD (D),Mustang Mach-E,BUO,2021,E,Mecklenburg-Vorpommern,0
FORD (D),Mustang Mach-E,BVE,2021,E,Mecklenburg-Vorpommern,12
FORD (D),Mustang Mach-E,BVF,2021,E,Mecklenburg-Vorpommern,13
FORD (D),Mustang Mach-E,BVQ,2021,E,Mecklenburg-Vorpommern,1
HONDA MOTOR (J),Honda e,AEW,2021,E,Mecklenburg-Vorpommern,20
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2021,E,Mecklenburg-Vorpommern,70
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFI,2021,E,Mecklenburg-Vorpommern,40
HYUNDAI MOTOR (ROK),IONIQ,AHL,2021,E,Mecklenburg-Vorpommern,25
HYUNDAI MOTOR (ROK),IONIQ5,AJX,2021,E,Mecklenburg-Vorpommern,33
HYUNDAI MOTOR (ROK),IONIQ5,AJY,2021,E,Mecklenburg-Vorpommern,2
HYUNDAI MOTOR (ROK),IONIQ5,AJZ,2021,E,Mecklenburg-Vorpommern,38
HYUNDAI MOTOR (ROK),IONIQ5,AKA,2021,E,Mecklenburg-Vorpommern,8
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2021,E,Mecklenburg-Vorpommern,1
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2021,E,Mecklenburg-Vorpommern,28
JAGUAR LAND ROVER (UK),Jaguar I-PACE,AHX,2021,E,Mecklenburg-Vorpommern,4
JIANGLING (RC),U5,AAD,2021,E,Mecklenburg-Vorpommern,8
KIA (ROK),EV6,AAZ,2021,E,Mecklenburg-Vorpommern,0
KIA (ROK),EV6,ABA,2021,E,Mecklenburg-Vorpommern,13
KIA (ROK),EV6,ABC,2021,E,Mecklenburg-Vorpommern,2
KIA (ROK),NIRO,AAK,2021,E,Mecklenburg-Vorpommern,5
KIA (ROK),NIRO,AAL,2021,E,Mecklenburg-Vorpommern,1
KIA (ROK),NIRO,AIB,2021,E,Mecklenburg-Vorpommern,25
KIA (ROK),NIRO,AIC,2021,E,Mecklenburg-Vorpommern,1
KIA (ROK),SOUL,AAA,2021,E,Mecklenburg-Vorpommern,2
KIA (ROK),SOUL,AAB,2021,E,Mecklenburg-Vorpommern,3
KIA (ROK),SOUL,AIH,2021,E,Mecklenburg-Vorpommern,14
KIA (ROK),SOUL,AII,2021,E,Mecklenburg-Vorpommern,7
MAZDA (J),MAZDA MX-30,AII,2021,E,Mecklenburg-Vorpommern,38
NEXT.E.GO,e.GO Life,AAA,2021,E,Mecklenburg-Vorpommern,0
NISSAN (CH),"Nissan Leaf 62kWh,Nissan",ALE,2021,E,Mecklenburg-Vorpommern,27
NISSAN (CH),NISSAN e-NV200,AIA,2021,E,Mecklenburg-Vorpommern,0
NISSAN AUTOMOTIVE (F),"Nissan Leaf 62kWh,Nissan",AAJ,2021,E,Mecklenburg-Vorpommern,14
NISSAN AUTOMOTIVE (F),NISSAN e-NV200,AAO,2021,E,Mecklenburg-Vorpommern,0
OPEL,Ampera-e,AGT,2021,E,Mecklenburg-Vorpommern,0
OPEL,Combo-e Life,AMK,2021,E,Mecklenburg-Vorpommern,0
PEUGEOT (F),"EXPERT, Traveller,EXPERT",BBY,2021,E,Mecklenburg-Vorpommern,1
PEUGEOT (F),VIVARO / ZAFIRA LIFE,BBU,2021,E,Mecklenburg-Vorpommern,15
POLESTAR (S),Polestar 2,AAA,2021,E,Mecklenburg-Vorpommern,4
POLESTAR (S),Polestar 2,AAB,2021,E,Mecklenburg-Vorpommern,5
PORSCHE,Taycan,ANJ,2021,E,Mecklenburg-Vorpommern,6
PORSCHE,"Taycan Turbo S,Taycan Tur",ANH,2021,E,Mecklenburg-Vorpommern,0
PORSCHE,"Taycan Turbo,Taycan Turbo",ALY,2021,E,Mecklenburg-Vorpommern,4
PORSCHE,Taycan 4S,ALZ,2021,E,Mecklenburg-Vorpommern,3
PORSCHE,Taycan 4S,AMA,2021,E,Mecklenburg-Vorpommern,0
PORSCHE,"Taycan 4S,Taycan 4",ANI,2021,E,Mecklenburg-Vorpommern,4
PSA AUTOMOBILES (F),e-BERLINGO,AEE,2021,E,Mecklenburg-Vorpommern,4
PSA AUTOMOBILES (F),e-C4,ACW,2021,E,Mecklenburg-Vorpommern,18
PSA AUTOMOBILES (F),e-RIFTER,AED,2021,E,Mecklenburg-Vorpommern,1
PSA AUTOMOBILES (F),CORSA,ABX,2021,E,Mecklenburg-Vorpommern,117
PSA AUTOMOBILES (F),DS3 CROSSBACK,ACG,2021,E,Mecklenburg-Vorpommern,0
PSA AUTOMOBILES (F),"MOKKA,MOKKA",ADD,2021,E,Mecklenburg-Vorpommern,91
PSA AUTOMOBILES (F),2008,ACM,2021,E,Mecklenburg-Vorpommern,33
PSA AUTOMOBILES (F),208,ACH,2021,E,Mecklenburg-Vorpommern,58
RENAULT (F),TWINGO,BNZ,2021,E,Mecklenburg-Vorpommern,75
RENAULT (F),ZOE,BIA,2021,E,Mecklenburg-Vorpommern,0
RENAULT (F),ZOE,BMT,2021,E,Mecklenburg-Vorpommern,397
SAIC (RC),MG Marvel R Electric,AAC,2021,E,Mecklenburg-Vorpommern,0
SAIC (RC),MG Marvel R Electric,AAD,2021,E,Mecklenburg-Vorpommern,0
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAA,2021,E,Mecklenburg-Vorpommern,18
SAIC (RC),"MG ZS EV,ROEWE ZS EV",AAF,2021,E,Mecklenburg-Vorpommern,1
SEAT (E),BORN,ARM,2021,E,Mecklenburg-Vorpommern,4
SEAT (E),MII,APB,2021,E,Mecklenburg-Vorpommern,38
SKODA (CZ),CITIGO,AUN,2021,E,Mecklenburg-Vorpommern,40
SKODA (CZ),ENYAQ 50,AWQ,2021,E,Mecklenburg-Vorpommern,3
SKODA (CZ),ENYAQ 60,AWR,2021,E,Mecklenburg-Vorpommern,61
SKODA (CZ),ENYAQ 80,AWS,2021,E,Mecklenburg-Vorpommern,160
SKODA (CZ),ENYAQ 80X,AWT,2021,E,Mecklenburg-Vorpommern,6
TESLA (USA),Model X,AAU,2021,E,Mecklenburg-Vorpommern,0
TESLA (USA),Model X,AAY,2021,E,Mecklenburg-Vorpommern,0
TESLA (USA),Model Y,ABD,2021,E,Mecklenburg-Vorpommern,115
TESLA (USA),Model 3,AAQ,2021,E,Mecklenburg-Vorpommern,104
TESLA (USA),Model 3,AAR,2021,E,Mecklenburg-Vorpommern,159
TESLA (USA),Model 3,AAS,2021,E,Mecklenburg-Vorpommern,64
TESLA (USA),Model 3,AAZ,2021,E,Mecklenburg-Vorpommern,20
TOYOTA EUROPE (B),LEXUS UX300E,APE,2021,E,Mecklenburg-Vorpommern,0
TOYOTA EUROPE (B),Proace,APK,2021,E,Mecklenburg-Vorpommern,2
VOLKSWAGEN (D),ABT e-Caddy,CMD,2021,E,Mecklenburg-Vorpommern,0
VOLKSWAGEN (D),ABT e-Caravelle 6.1,COA,2021,E,Mecklenburg-Vorpommern,0
VOLKSWAGEN (D),GOLF,CBP,2021,E,Mecklenburg-Vorpommern,4
VOLKSWAGEN (D),ID.3 PRO S 150 KW,CKW,2021,E,Mecklenburg-Vorpommern,46
VOLKSWAGEN (D),ID.3 PRO 107 KW,CKU,2021,E,Mecklenburg-Vorpommern,44
VOLKSWAGEN (D),ID.3 PRO 150 KW,CKV,2021,E,Mecklenburg-Vorpommern,94
VOLKSWAGEN (D),ID.3 PURE 110 KW,CKT,2021,E,Mecklenburg-Vorpommern,34
VOLKSWAGEN (D),ID.4 GTX 220 KW,CLR,2021,E,Mecklenburg-Vorpommern,3
VOLKSWAGEN (D),ID.4 PRO 150 KW,CLQ,2021,E,Mecklenburg-Vorpommern,93
VOLKSWAGEN (D),ID.4 PURE 109 KW,CLN,2021,E,Mecklenburg-Vorpommern,12
VOLKSWAGEN (D),ID.4 PURE 125 KW,CLO,2021,E,Mecklenburg-Vorpommern,9
VOLKSWAGEN (D),UP!,CKJ,2021,E,Mecklenburg-Vorpommern,261
VOLVO (S),Polestar 2,BRO,2021,E,Mecklenburg-Vorpommern,8
VOLVO (S),XC40,BUN,2021,E,Mecklenburg-Vorpommern,0
VOLVO (S),"XC40,C40",BTE,2021,E,Mecklenburg-Vorpommern,8
AUDI (D),e-tron GT,BZL,2021,E,Niedersachsen,57
AUDI (D),e-tron S,BVM,2021,E,Niedersachsen,30
AUDI (D),e-tron S Sportback,BVN,2021,E,Niedersachsen,32
AUDI (D),e-tron Sportback 50,BSM,2021,E,Niedersachsen,134
AUDI (D),e-tron Sportback 55,BSN,2021,E,Niedersachsen,103
AUDI (D),e-tron 50,BSK,2021,E,Niedersachsen,269
AUDI (D),e-tron 55,BSL,2021,E,Niedersachsen,127
AUDI (D),Audi e-tron,BPG,2021,E,Niedersachsen,2
AUDI (D),Q4 Sportback 35 e-tron,BZS,2021,E,Niedersachsen,15
AUDI (D),Q4 Sportback 40 e-tron,BZT,2021,E,Niedersachsen,34
AUDI (D),Q4 Sportback 50 e-tron,BZU,2021,E,Niedersachsen,32
AUDI (D),Q4 35 e-tron,BZJ,2021,E,Niedersachsen,64
AUDI (D),Q4 40 e-tron,BZK,2021,E,Niedersachsen,140
AUDI (D),Q4 50 e-tron,BZV,2021,E,Niedersachsen,63
AUDI (D),RS e-tron GT,BZM,2021,E,Niedersachsen,29
BMW,iX xDrive40,DGW,2021,E,Niedersachsen,36
BMW,iX xDrive50,DGV,2021,E,Niedersachsen,6
BMW,iX3,DAQ,2021,E,Niedersachsen,222
BMW,"i3s,i3",BSI,2021,E,Niedersachsen,711
BMW,i4 eDrive40,DGZ,2021,E,Niedersachsen,2
BMW,i4 M50,DHA,2021,E,Niedersachsen,1
BMW,Cooper SE,CYC,2021,E,Niedersachsen,745
CITROEN (F),"JUMPY, SPACETOURER,JUMPY",BBW,2021,E,Niedersachsen,47
DACIA (RO),SPRING,AFG,2021,E,Niedersachsen,361
DAIMLER (D),eVito Tourer,AAI,2021,E,Niedersachsen,2
DAIMLER (D),eVito Tourer,AAJ,2021,E,Niedersachsen,23
DAIMLER (D),EQ forfour,ADK,2021,E,Niedersachsen,469
DAIMLER (D),EQ fortwo cabrio,ADM,2021,E,Niedersachsen,350
DAIMLER (D),EQ fortwo coupe,ADL,2021,E,Niedersachsen,650
DAIMLER (D),EQA 250,BBR,2021,E,Niedersachsen,387
DAIMLER (D),EQA 300 4MATIC,AXX,2021,E,Niedersachsen,7
DAIMLER (D),EQA 350 4MATIC,AXW,2021,E,Niedersachsen,2
DAIMLER (D),EQB 300 4MATIC,BDI,2021,E,Niedersachsen,6
DAIMLER (D),EQB 350 4MATIC,BDH,2021,E,Niedersachsen,2
DAIMLER (D),EQC 400 4MATIC,AKA,2021,E,Niedersachsen,213
DAIMLER (D),"EQS 450 4MATIC,EQS 580 4M",AXY,2021,E,Niedersachsen,18
DAIMLER (D),"EQS 450+,EQS 350",AXZ,2021,E,Niedersachsen,4
DAIMLER (D),EQV,ASK,2021,E,Niedersachsen,77
DAIMLER (D),EQV,ASL,2021,E,Niedersachsen,6
FCA (I),500,AVN,2021,E,Niedersachsen,855
FORD (D),Mustang Mach-E,BUN,2021,E,Niedersachsen,0
FORD (D),Mustang Mach-E,BUO,2021,E,Niedersachsen,4
FORD (D),Mustang Mach-E,BVE,2021,E,Niedersachsen,153
FORD (D),Mustang Mach-E,BVF,2021,E,Niedersachsen,101
FORD (D),Mustang Mach-E,BVQ,2021,E,Niedersachsen,2
HONDA MOTOR (J),Honda e,AEW,2021,E,Niedersachsen,88
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFH,2021,E,Niedersachsen,832
HYUNDAI MOTOR (CZ),"Kona, Kauai",AFI,2021,E,Niedersachsen,429
HYUNDAI MOTOR (ROK),IONIQ,AHL,2021,E,Niedersachsen,234
HYUNDAI MOTOR (ROK),IONIQ5,AJX,2021,E,Niedersachsen,214
HYUNDAI MOTOR (ROK),IONIQ5,AJY,2021,E,Niedersachsen,4
HYUNDAI MOTOR (ROK),IONIQ5,AJZ,2021,E,Niedersachsen,406
HYUNDAI MOTOR (ROK),IONIQ5,AKA,2021,E,Niedersachsen,128
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIO,2021,E,Niedersachsen,26
HYUNDAI MOTOR (ROK),"Kona, Kauai",AIP,2021,E,Niedersachsen,323
JAGUAR LAND ROVER (UK),Jaguar I-PACE,AHX,2021,E,Niedersachsen,36
JIANGLING (RC),U5,AAD,2021,E,Niedersachsen,39
KIA (ROK),EV6,AAZ,2021,E,Niedersachsen,5
KIA (ROK),EV6,ABA,2021,E,Niedersachsen,69
KIA (ROK),EV6,ABC,2021,E,Niedersachsen,19
KIA (ROK),NIRO,AAK,2021,E,Niedersachsen,85
KIA (ROK),NIRO,AAL,2021,E,Niedersachsen,19
KIA (ROK),NIRO,AIB,2021,E,Niedersachsen,455
KIA (ROK),NIRO,AIC,2021,E,Niedersachsen,26
KIA (ROK),SOUL,AAA,2021,E,Niedersachsen,24
KIA (ROK),SOUL,AAB,2021,E,Niedersachsen,37
KIA (ROK),SOUL,AIH,2021,E,Niedersachsen,183
KIA (ROK),SOUL,AII,2021,E,Niedersachsen,18
MAZDA (J),MAZDA MX-30,AII,2021,E,Niedersachsen,340
NEXT.E.GO,e.GO Life,AAA,2021,E,Niedersachsen,19
NISSAN (CH),"Nissan Leaf 62kWh,Nissan",ALE,2021,E,Niedersachsen,259
NISSAN (CH),NISSAN e-NV200,AIA,2021,E,Niedersachsen,25
NISSAN AUTOMOTIVE (F),"Nissan Leaf 62kWh,Nissan",AAJ,2021,E,Niedersachsen,204
